,year,team_1,seed_1,round_1,current_round,team_2,seed_2,round_2,badj_em_1,badj_em_2,barthag_1,barthag_2,elite_sos_1,elite_sos_2,k_off_1,k_off_2,pppo_1,pppo_2,talent_1,talent_2,wab_1,wab_2,win_percent_1,win_percent_2,winner,badj_em_diff,wab_diff,barthag_diff,talent_diff,elite_sos_diff,win_percent_diff,pppo_diff,k_off_diff
646,2011,Kansas,1,8,64,Boston University,16,64,30.6,-1.7,0.967,0.453,26.504,11.596,116.525,103.323,1.169,1.037,76.479,5.779,10.2,-7.6,94.11765,61.76471,1,32.300000000000004,17.799999999999997,0.514,70.7,14.908000000000001,32.35294,0.13200000000000012,13.202000000000012
647,2011,UNLV,8,64,64,Illinois,9,32,18.9,21.9,0.898,0.922,25.625,35.021,106.286,106.76,1.062,1.071,60.906,69.318,2.8,1.6,75.0,59.375,0,-3.0,1.1999999999999997,-0.02400000000000002,-8.411999999999999,-9.396,15.625,-0.008999999999999897,-0.47400000000000375
648,2011,Vanderbilt,5,64,64,Richmond,12,16,18.1,14.5,0.879,0.835,26.811,18.354,110.92,108.788,1.108,1.093,81.31,19.193,1.8,1.8,69.69697,79.41176,0,3.6000000000000014,0.0,0.04400000000000004,62.117000000000004,8.457,-9.714790000000008,0.015000000000000124,2.132000000000005
649,2011,Louisville,4,64,64,Morehead St.,13,32,21.7,4.9,0.924,0.636,30.743,13.533,107.678,105.992,1.091,1.062,60.093,6.997,4.7,-3.6,73.52941,70.0,0,16.799999999999997,8.3,0.28800000000000003,53.096000000000004,17.21,3.5294099999999986,0.028999999999999915,1.6859999999999928
650,2011,Georgetown,6,64,64,VCU,11,4,18.4,8.2,0.884,0.711,35.555,18.893,107.862,107.434,1.09,1.082,86.327,50.027,4.4,-2.0,67.74194,67.64706,0,10.2,6.4,0.17300000000000004,36.3,16.662,0.0948800000000034,0.008000000000000007,0.42799999999999727
651,2011,Purdue,3,32,64,Saint Peter's,14,64,23.9,2.1,0.938,0.565,34.119,15.033,109.276,92.8353,1.096,0.933,77.588,2.161,7.2,-5.9,78.125,60.60606,1,21.799999999999997,13.100000000000001,0.373,75.42699999999999,19.086,17.51894,0.16300000000000003,16.440699999999993
652,2011,Texas A&M,7,64,64,Florida St.,10,16,13.2,14.1,0.818,0.849,25.412,27.172,106.504,99.0533,1.067,0.991,69.642,76.219,2.4,1.2,74.19355,67.74194,0,-0.9000000000000004,1.2,-0.031000000000000028,-6.576999999999998,-1.7600000000000016,6.451610000000002,0.07599999999999996,7.450700000000012
653,2011,Notre Dame,2,32,64,Akron,15,64,25.6,2.8,0.938,0.58,33.256,13.032,115.826,103.175,1.165,1.029,57.624,11.594,7.8,-5.6,81.25,64.70588,1,22.8,13.399999999999999,0.358,46.03,20.224,16.544120000000007,0.13600000000000012,12.650999999999996
654,2011,Pittsburgh,1,32,64,UNC Asheville,16,64,26.5,-0.6,0.948,0.483,29.684,12.978,116.073,101.445,1.162,1.01,80.027,3.853,7.6,-8.1,84.375,55.17241,1,27.1,15.7,0.46499999999999997,76.174,16.706000000000003,29.20259,0.1519999999999999,14.628
655,2011,Butler,8,2,64,Old Dominion,9,64,15.1,12.7,0.842,0.809,20.08,17.783,109.473,107.864,1.095,1.084,45.189,6.944,-0.4,2.3,70.96774,81.81818,1,2.4000000000000004,-2.6999999999999997,0.03299999999999992,38.245,2.296999999999997,-10.850439999999992,0.010999999999999899,1.6089999999999947
656,2011,Kansas St.,5,32,64,Utah St.,12,64,18.0,18.6,0.889,0.895,29.925,14.937,105.024,110.473,1.053,1.106,43.162,21.428,2.0,3.7,67.74194,90.625,1,-0.6000000000000014,-1.7000000000000002,-0.006000000000000005,21.733999999999998,14.988000000000001,-22.88306,-0.05300000000000016,-5.448999999999998
657,2011,Wisconsin,4,16,64,Belmont,13,64,26.1,17.6,0.942,0.88,34.801,10.427,118.524,114.765,1.185,1.148,66.994,12.798,5.9,1.0,74.19355,88.23529,1,8.5,4.9,0.061999999999999944,54.196,24.374000000000002,-14.041740000000004,0.037000000000000144,3.7590000000000003
658,2011,St. John's,6,64,64,Gonzaga,11,32,17.1,16.3,0.875,0.865,34.3,21.413,105.155,110.305,1.051,1.105,38.382,36.501,3.2,0.3,65.625,71.875,0,0.8000000000000007,2.9000000000000004,0.010000000000000009,1.8810000000000002,12.886999999999997,-6.25,-0.05400000000000005,-5.150000000000006
659,2011,BYU,3,16,64,Wofford,14,64,22.5,7.8,0.922,0.699,24.953,16.242,112.665,112.3,1.133,1.12,23.025,8.499,7.2,-4.6,87.87879,63.63636,1,14.7,11.8,0.2230000000000001,14.525999999999998,8.710999999999999,24.24242999999999,0.0129999999999999,0.3650000000000091
660,2011,UCLA,7,32,64,Michigan St.,10,64,13.6,14.6,0.827,0.842,26.572,40.022,103.484,102.307,1.036,1.026,77.947,83.395,1.4,2.3,68.75,56.25,1,-1.0,-0.8999999999999999,-0.015000000000000013,-5.447999999999993,-13.45,12.5,0.010000000000000009,1.1769999999999925
661,2011,Florida,2,8,64,UC Santa Barbara,15,64,19.2,2.9,0.894,0.582,28.23,15.425,109.694,102.863,1.1,1.027,83.511,12.559,5.3,-6.8,78.78788,55.17241,1,16.3,12.1,0.31200000000000006,70.952,12.805,23.615470000000002,0.07300000000000018,6.831000000000003
662,2011,Ohio St.,1,16,32,George Mason,8,32,33.2,16.4,0.974,0.862,31.137,15.383,119.336,112.378,1.194,1.127,91.348,36.183,12.0,1.1,94.11765,81.25,1,16.800000000000004,10.9,0.11199999999999999,55.165,15.754000000000001,12.867649999999998,0.06699999999999995,6.957999999999998
663,2011,West Virginia,5,32,32,Kentucky,4,4,20.0,26.2,0.903,0.947,34.766,30.75,107.683,113.602,1.087,1.139,51.905,86.899,3.1,5.2,64.51613,75.75758,0,-6.199999999999999,-2.1,-0.04399999999999993,-34.994,4.015999999999998,-11.24145,-0.052000000000000046,-5.918999999999997
664,2011,Marquette,11,16,32,Syracuse,3,32,18.1,21.6,0.877,0.919,33.868,31.253,110.602,110.378,1.111,1.107,24.152,80.006,0.8,6.2,58.82353,78.125,1,-3.5,-5.4,-0.04200000000000004,-55.854,2.615000000000002,-19.301470000000002,0.0040000000000000036,0.22400000000000375
665,2011,Washington,7,32,32,North Carolina,2,8,22.2,21.1,0.919,0.92,26.105,33.486,113.938,105.296,1.147,1.06,72.558,91.173,1.9,7.4,69.69697,78.78788,0,1.0999999999999979,-5.5,-0.0010000000000000009,-18.614999999999995,-7.380999999999997,-9.090910000000008,0.08699999999999997,8.641999999999996
666,2011,Duke,1,16,32,Michigan,8,32,29.4,15.7,0.964,0.855,29.3,36.499,114.459,105.662,1.149,1.051,77.815,58.01,9.5,1.9,88.23529,59.375,1,13.7,7.6,0.10899999999999999,19.805,-7.199000000000002,28.860290000000006,0.09800000000000009,8.796999999999997
667,2011,Arizona,5,8,32,Texas,4,32,20.0,26.0,0.899,0.952,25.335,27.862,112.742,109.459,1.126,1.097,73.308,87.745,4.7,5.4,79.41176,79.41176,1,-6.0,-0.7000000000000002,-0.052999999999999936,-14.436999999999998,-2.5269999999999975,0.0,0.028999999999999915,3.2830000000000013
668,2011,Cincinnati,6,32,32,Connecticut,3,1,18.4,19.9,0.894,0.901,26.215,35.894,106.907,108.613,1.077,1.092,64.106,62.489,3.4,7.0,75.75758,74.28571,0,-1.5,-3.6,-0.007000000000000006,1.6169999999999973,-9.678999999999998,1.4718700000000098,-0.015000000000000124,-1.706000000000003
669,2011,Temple,7,32,32,San Diego St.,2,16,15.7,22.4,0.859,0.928,20.89,24.555,107.186,110.503,1.068,1.109,27.287,41.701,2.1,8.7,78.125,93.75,0,-6.699999999999999,-6.6,-0.06900000000000006,-14.414000000000001,-3.664999999999999,-15.625,-0.040999999999999925,-3.316999999999993
670,2011,Kansas,1,8,32,Illinois,9,32,30.6,21.9,0.967,0.922,26.504,35.021,116.525,106.76,1.169,1.071,76.479,69.318,10.2,1.6,94.11765,59.375,1,8.700000000000003,8.6,0.04499999999999993,7.161000000000001,-8.517,34.74265,0.09800000000000009,9.765
671,2011,Richmond,12,16,32,Morehead St.,13,32,14.5,4.9,0.835,0.636,18.354,13.533,108.788,105.992,1.093,1.062,19.193,6.997,1.8,-3.6,79.41176,70.0,1,9.6,5.4,0.19899999999999995,12.196000000000002,4.821,9.411760000000001,0.030999999999999917,2.7959999999999923
672,2011,VCU,11,4,32,Purdue,3,32,8.2,23.9,0.711,0.938,18.893,34.119,107.434,109.276,1.082,1.096,50.027,77.588,-2.0,7.2,67.64706,78.125,1,-15.7,-9.2,-0.22699999999999998,-27.560999999999993,-15.225999999999999,-10.477940000000004,-0.014000000000000012,-1.8419999999999987
673,2011,Florida St.,10,16,32,Notre Dame,2,32,14.1,25.6,0.849,0.938,27.172,33.256,99.0533,115.826,0.991,1.165,76.219,57.624,1.2,7.8,67.74194,81.25,1,-11.500000000000002,-6.6,-0.08899999999999997,18.59499999999999,-6.084,-13.50806,-0.17400000000000004,-16.7727
674,2011,Pittsburgh,1,32,32,Butler,8,2,26.5,15.1,0.948,0.842,29.684,20.08,116.073,109.473,1.162,1.095,80.027,45.189,7.6,-0.4,84.375,70.96774,0,11.4,8.0,0.10599999999999998,34.838,9.604000000000003,13.407259999999994,0.06699999999999995,6.599999999999994
675,2011,Kansas St.,5,32,32,Wisconsin,4,16,18.0,26.1,0.889,0.942,29.925,34.801,105.024,118.524,1.053,1.185,43.162,66.994,2.0,5.9,67.74194,74.19355,0,-8.100000000000001,-3.9000000000000004,-0.052999999999999936,-23.832,-4.876000000000001,-6.451610000000002,-0.13200000000000012,-13.5
676,2011,Gonzaga,11,32,32,BYU,3,16,16.3,22.5,0.865,0.922,21.413,24.953,110.305,112.665,1.105,1.133,36.501,23.025,0.3,7.2,71.875,87.87879,0,-6.199999999999999,-6.9,-0.05700000000000005,13.475999999999999,-3.539999999999999,-16.003789999999995,-0.028000000000000025,-2.3599999999999994
677,2011,UCLA,7,32,32,Florida,2,8,13.6,19.2,0.827,0.894,26.572,28.23,103.484,109.694,1.036,1.1,77.947,83.511,1.4,5.3,68.75,78.78788,0,-5.6,-3.9,-0.06700000000000006,-5.563999999999993,-1.6580000000000013,-10.037880000000001,-0.06400000000000006,-6.210000000000008
678,2011,Ohio St.,1,16,16,Kentucky,4,4,33.2,26.2,0.974,0.947,31.137,30.75,119.336,113.602,1.194,1.139,91.348,86.899,12.0,5.2,94.11765,75.75758,0,7.0000000000000036,6.8,0.027000000000000024,4.448999999999998,0.38700000000000045,18.360069999999993,0.05499999999999994,5.733999999999995
679,2011,Marquette,11,16,16,North Carolina,2,8,18.1,21.1,0.877,0.92,33.868,33.486,110.602,105.296,1.111,1.06,24.152,91.173,0.8,7.4,58.82353,78.78788,0,-3.0,-6.6000000000000005,-0.04300000000000004,-67.021,0.382000000000005,-19.964350000000003,0.050999999999999934,5.305999999999997
680,2011,Duke,1,16,16,Arizona,5,8,29.4,20.0,0.964,0.899,29.3,25.335,114.459,112.742,1.149,1.126,77.815,73.308,9.5,4.7,88.23529,79.41176,0,9.399999999999999,4.8,0.06499999999999995,4.506999999999991,3.965,8.823530000000005,0.02300000000000013,1.7169999999999987
681,2011,Connecticut,3,1,16,San Diego St.,2,16,19.9,22.4,0.901,0.928,35.894,24.555,108.613,110.503,1.092,1.109,62.489,41.701,7.0,8.7,74.28571,93.75,1,-2.5,-1.6999999999999993,-0.027000000000000024,20.787999999999997,11.338999999999999,-19.464290000000005,-0.016999999999999904,-1.8900000000000006
682,2011,Kansas,1,8,16,Richmond,12,16,30.6,14.5,0.967,0.835,26.504,18.354,116.525,108.788,1.169,1.093,76.479,19.193,10.2,1.8,94.11765,79.41176,1,16.1,8.399999999999999,0.132,57.286,8.150000000000002,14.705889999999997,0.07600000000000007,7.737000000000009
683,2011,VCU,11,4,16,Florida St.,10,16,8.2,14.1,0.711,0.849,18.893,27.172,107.434,99.0533,1.082,0.991,50.027,76.219,-2.0,1.2,67.64706,67.74194,1,-5.9,-3.2,-0.138,-26.191999999999993,-8.279,-0.0948800000000034,0.09100000000000008,8.380700000000004
684,2011,Butler,8,2,16,Wisconsin,4,16,15.1,26.1,0.842,0.942,20.08,34.801,109.473,118.524,1.095,1.185,45.189,66.994,-0.4,5.9,70.96774,74.19355,1,-11.000000000000002,-6.300000000000001,-0.09999999999999998,-21.805,-14.721000000000004,-3.2258099999999956,-0.09000000000000008,-9.051000000000002
685,2011,BYU,3,16,16,Florida,2,8,22.5,19.2,0.922,0.894,24.953,28.23,112.665,109.694,1.133,1.1,23.025,83.511,7.2,5.3,87.87879,78.78788,0,3.3000000000000007,1.9000000000000004,0.028000000000000025,-60.486,-3.277000000000001,9.090909999999994,0.03299999999999992,2.9710000000000036
686,2011,Kentucky,4,4,8,North Carolina,2,8,26.2,21.1,0.947,0.92,30.75,33.486,113.602,105.296,1.139,1.06,86.899,91.173,5.2,7.4,75.75758,78.78788,1,5.099999999999998,-2.2,0.026999999999999913,-4.274000000000001,-2.735999999999997,-3.030299999999997,0.07899999999999996,8.305999999999997
687,2011,Arizona,5,8,8,Connecticut,3,1,20.0,19.9,0.899,0.901,25.335,35.894,112.742,108.613,1.126,1.092,73.308,62.489,4.7,7.0,79.41176,74.28571,0,0.10000000000000142,-2.3,-0.0020000000000000018,10.81900000000001,-10.558999999999997,5.126050000000006,0.03399999999999981,4.129000000000005
688,2011,Kansas,1,8,8,VCU,11,4,30.6,8.2,0.967,0.711,26.504,18.893,116.525,107.434,1.169,1.082,76.479,50.027,10.2,-2.0,94.11765,67.64706,0,22.400000000000002,12.2,0.256,26.451999999999998,7.611000000000001,26.47059,0.08699999999999997,9.091000000000008
689,2011,Butler,8,2,8,Florida,2,8,15.1,19.2,0.842,0.894,20.08,28.23,109.473,109.694,1.095,1.1,45.189,83.511,-0.4,5.3,70.96774,78.78788,1,-4.1,-5.7,-0.052000000000000046,-38.321999999999996,-8.150000000000002,-7.820139999999995,-0.0050000000000001155,-0.22100000000000364
690,2011,Kentucky,4,4,4,Connecticut,3,1,26.2,19.9,0.947,0.901,30.75,35.894,113.602,108.613,1.139,1.092,86.899,62.489,5.2,7.0,75.75758,74.28571,0,6.300000000000001,-1.7999999999999998,0.04599999999999993,24.410000000000004,-5.143999999999998,1.4718700000000098,0.04699999999999993,4.989000000000004
691,2011,VCU,11,4,4,Butler,8,2,8.2,15.1,0.711,0.842,18.893,20.08,107.434,109.473,1.082,1.095,50.027,45.189,-2.0,-0.4,67.64706,70.96774,0,-6.9,-1.6,-0.131,4.838000000000001,-1.1869999999999976,-3.32068000000001,-0.0129999999999999,-2.0390000000000015
692,2011,Connecticut,3,1,2,Butler,8,2,19.9,15.1,0.901,0.842,35.894,20.08,108.613,109.473,1.092,1.095,62.489,45.189,7.0,-0.4,74.28571,70.96774,1,4.799999999999999,7.4,0.05900000000000005,17.299999999999997,15.814,3.3179699999999883,-0.0029999999999998916,-0.8599999999999994
693,2010,Kansas,1,32,64,Lehigh,16,64,31.4,-2.2,0.97,0.44,33.083,7.914,115.923,107.245,1.168,1.066,85.29,10.619,11.7,-6.8,94.11765,68.75,1,33.6,18.5,0.53,74.671,25.168999999999997,25.367649999999998,0.10199999999999987,8.677999999999997
694,2010,UNLV,8,64,64,Northern Iowa,9,16,17.3,17.5,0.879,0.886,22.024,18.366,107.214,106.921,1.071,1.066,51.719,12.129,1.0,3.7,75.0,87.5,0,-0.1999999999999993,-2.7,-0.007000000000000006,39.59,3.6580000000000013,-12.5,0.004999999999999893,0.29299999999999216
695,2010,Michigan St.,5,4,64,New Mexico St.,12,64,19.5,3.7,0.901,0.598,28.984,21.528,108.383,108.915,1.088,1.086,87.758,19.361,3.5,-2.3,75.0,65.625,1,15.8,5.8,0.30300000000000005,68.39699999999999,7.456000000000003,9.375,0.0020000000000000018,-0.5320000000000107
696,2010,Maryland,4,32,64,Houston,13,64,21.5,9.5,0.914,0.736,30.926,20.266,111.617,109.115,1.115,1.093,75.457,23.414,3.3,-6.4,73.33333,54.54545,1,12.0,9.7,0.17800000000000005,52.04299999999999,10.66,18.78788,0.02200000000000002,2.5020000000000095
697,2010,Tennessee,6,8,64,San Diego St.,11,64,17.2,15.3,0.883,0.849,29.253,24.05,103.24,107.887,1.042,1.08,51.85,48.75,3.9,1.3,75.75758,74.19355,1,1.8999999999999986,2.5999999999999996,0.03400000000000003,3.1000000000000014,5.202999999999999,1.5640300000000025,-0.038000000000000034,-4.647000000000006
698,2010,Georgetown,3,64,64,Ohio,14,32,22.2,5.5,0.922,0.652,35.728,13.908,110.137,104.266,1.102,1.046,87.834,24.434,4.3,-7.8,69.69697,58.82353,0,16.7,12.1,0.27,63.400000000000006,21.82,10.873439999999995,0.05600000000000005,5.870999999999995
699,2010,Oklahoma St.,7,64,64,Georgia Tech,10,32,18.9,18.4,0.893,0.893,30.206,33.163,107.342,102.079,1.073,1.024,59.468,83.706,1.8,1.3,68.75,63.63636,0,0.5,0.5,0.0,-24.238,-2.956999999999997,5.113639999999997,0.04899999999999993,5.263000000000005
700,2010,Ohio St.,2,16,64,UC Santa Barbara,15,64,24.7,2.7,0.94,0.579,30.606,13.504,113.734,99.8584,1.136,0.996,77.427,8.349,5.7,-4.1,79.41176,67.85714,1,22.0,9.8,0.361,69.078,17.102000000000004,11.55462,0.1399999999999999,13.875599999999991
701,2010,Syracuse,1,16,64,Vermont,16,64,26.9,2.0,0.953,0.557,28.835,8.712,114.239,104.818,1.14,1.041,56.087,26.761,7.5,-5.1,87.5,73.52941,1,24.9,12.6,0.3959999999999999,29.326000000000004,20.123,13.970590000000001,0.09899999999999998,9.421000000000006
702,2010,Gonzaga,8,32,64,Florida St.,9,64,17.3,17.9,0.875,0.898,22.1,31.177,110.661,100.334,1.103,1.008,51.509,83.764,2.5,2.8,80.64516,70.96774,1,-0.5999999999999979,-0.2999999999999998,-0.02300000000000002,-32.254999999999995,-9.076999999999998,9.677419999999998,0.09499999999999997,10.326999999999998
703,2010,Butler,5,2,64,UTEP,12,64,18.6,17.5,0.895,0.886,20.638,19.818,108.722,106.576,1.083,1.071,31.589,23.484,4.5,2.1,87.5,81.25,1,1.1000000000000014,2.4,0.009000000000000008,8.104999999999997,0.8200000000000003,6.25,0.01200000000000001,2.146000000000001
704,2010,Vanderbilt,4,64,64,Murray St.,13,32,18.1,11.6,0.881,0.791,29.018,9.836,109.144,112.056,1.1,1.124,72.84,12.64,3.2,0.0,74.19355,87.5,0,6.500000000000002,3.2,0.08999999999999997,60.2,19.182000000000002,-13.306449999999998,-0.02400000000000002,-2.911999999999992
705,2010,Xavier,6,16,64,Minnesota,11,64,19.6,19.8,0.897,0.902,27.451,30.379,110.624,108.613,1.111,1.094,54.813,60.317,2.8,-0.3,75.0,61.76471,1,-0.1999999999999993,3.0999999999999996,-0.0050000000000000044,-5.503999999999998,-2.928000000000001,13.235289999999999,0.016999999999999904,2.0109999999999957
706,2010,Pittsburgh,3,32,64,Oakland,14,64,17.7,3.1,0.883,0.585,29.605,18.062,106.642,106.79,1.073,1.075,68.381,15.114,3.6,-1.1,75.0,75.0,1,14.6,4.7,0.29800000000000004,53.266999999999996,11.543,0.0,-0.0020000000000000018,-0.14800000000001035
707,2010,BYU,7,32,64,Florida,10,64,23.9,15.3,0.934,0.845,21.607,29.304,115.54,107.29,1.162,1.074,27.091,89.841,4.0,0.0,84.84848,63.63636,1,8.599999999999998,4.0,0.08900000000000008,-62.74999999999999,-7.696999999999999,21.21211999999999,0.08799999999999986,8.25
708,2010,Kansas St.,2,8,64,North Texas,15,64,25.4,-1.5,0.946,0.458,35.3,10.93,109.484,104.924,1.1,1.05,43.295,20.119,6.8,-3.9,78.125,73.33333,1,26.9,10.7,0.48799999999999993,23.176000000000002,24.369999999999997,4.791669999999996,0.050000000000000044,4.559999999999988
709,2010,Kentucky,1,8,64,East Tennessee St.,16,64,24.9,1.1,0.945,0.532,24.373,13.94,111.703,100.26,1.12,0.999,90.246,16.46,8.6,-8.1,94.11765,57.57576,1,23.799999999999997,16.7,0.4129999999999999,73.786,10.433000000000002,36.541889999999995,0.12100000000000011,11.442999999999998
710,2010,Texas,8,64,64,Wake Forest,9,32,21.3,15.1,0.917,0.853,31.848,30.998,108.636,100.586,1.095,1.014,85.262,78.599,3.9,1.0,72.72727,65.51724,0,6.200000000000001,2.9,0.06400000000000006,6.662999999999997,0.8499999999999979,7.210030000000003,0.08099999999999996,8.049999999999997
711,2010,Temple,5,64,64,Cornell,12,16,19.5,13.1,0.912,0.803,23.817,16.574,103.886,113.894,1.039,1.139,31.121,1.23,5.3,1.9,85.29412,86.2069,0,6.4,3.4,0.10899999999999999,29.891,7.2429999999999986,-0.9127799999999979,-0.10000000000000009,-10.00800000000001
712,2010,Wisconsin,4,32,64,Wofford,13,64,25.8,9.0,0.949,0.74,31.074,14.561,111.356,104.328,1.116,1.051,73.327,9.27,3.9,-1.9,74.19355,75.75758,1,16.8,5.8,0.20899999999999996,64.057,16.513,-1.5640300000000025,0.06500000000000017,7.027999999999992
713,2010,Marquette,6,64,64,Washington,11,16,19.9,18.0,0.901,0.884,31.568,24.044,111.318,108.203,1.117,1.089,17.888,80.577,1.8,1.2,66.66667,72.72727,0,1.8999999999999986,0.6000000000000001,0.017000000000000015,-62.68899999999999,7.524000000000001,-6.060600000000008,0.028000000000000025,3.114999999999995
714,2010,New Mexico,3,32,64,Montana,14,64,17.9,4.0,0.876,0.611,21.234,11.471,111.766,108.574,1.122,1.093,49.461,21.883,4.9,-4.6,87.87879,68.96552,1,13.899999999999999,9.5,0.265,27.578,9.763000000000002,18.913269999999997,0.029000000000000137,3.1920000000000073
715,2010,Clemson,7,64,64,Missouri,10,32,20.1,20.3,0.912,0.912,30.403,29.614,104.512,107.124,1.047,1.079,61.661,48.074,1.5,1.6,67.74194,68.75,0,-0.1999999999999993,-0.10000000000000009,0.0,13.587000000000003,0.7889999999999979,-1.0080600000000004,-0.03200000000000003,-2.6119999999999948
716,2010,West Virginia,2,4,64,Morgan St.,15,64,24.3,0.4,0.936,0.511,34.312,11.49,111.763,107.806,1.124,1.081,69.372,0.2,8.0,-3.9,81.81818,75.0,1,23.900000000000002,11.9,0.42500000000000004,69.172,22.821999999999996,6.818179999999998,0.04300000000000015,3.957000000000008
717,2010,Duke,1,1,64,Arkansas Pine Bluff,16,64,31.1,-7.0,0.97,0.3,31.735,18.903,114.554,93.2166,1.155,0.934,88.055,0.2,8.4,-8.0,85.29412,51.6129,1,38.1,16.4,0.6699999999999999,87.855,12.832,33.68122,0.22099999999999997,21.337400000000002
718,2010,California,8,32,64,Louisville,9,64,22.8,17.3,0.919,0.868,28.292,30.501,114.155,110.269,1.139,1.111,54.719,78.786,1.7,-0.1,69.69697,62.5,1,5.5,1.8,0.051000000000000045,-24.067,-2.2089999999999996,7.196969999999993,0.028000000000000025,3.8859999999999957
719,2010,Texas A&M,5,32,64,Utah St.,12,64,19.4,20.2,0.901,0.902,35.891,15.1,107.13,117.043,1.066,1.172,77.137,9.11,4.4,-0.4,70.96774,78.78788,1,-0.8000000000000007,4.800000000000001,-0.0010000000000000009,68.027,20.790999999999997,-7.820139999999995,-0.10599999999999987,-9.913000000000011
720,2010,Purdue,4,16,64,Siena,13,64,22.5,12.5,0.933,0.804,29.198,16.852,106.707,106.943,1.069,1.074,73.138,13.214,6.6,0.9,84.375,81.81818,1,10.0,5.699999999999999,0.129,59.92400000000001,12.346,2.556820000000002,-0.0050000000000001155,-0.2360000000000042
721,2010,Notre Dame,6,64,64,Old Dominion,11,32,19.0,17.1,0.88,0.882,27.053,20.316,116.815,105.817,1.169,1.065,57.766,4.171,0.5,0.6,67.64706,76.47059,0,1.8999999999999986,-0.09999999999999998,-0.0020000000000000018,53.595,6.737000000000002,-8.823530000000005,0.10400000000000009,10.998000000000005
722,2010,Baylor,3,8,64,Sam Houston St.,14,64,22.7,7.5,0.921,0.692,33.152,12.73,112.779,111.74,1.13,1.125,62.004,2.044,5.6,-2.5,77.41935,75.0,1,15.2,8.1,0.2290000000000001,59.96,20.422,2.4193499999999943,0.004999999999999893,1.0390000000000015
723,2010,Richmond,7,64,64,Saint Mary's,10,16,14.6,17.9,0.845,0.875,24.758,17.876,103.465,116.162,1.042,1.167,22.243,22.783,2.6,1.9,76.47059,83.33333,0,-3.299999999999999,0.7000000000000002,-0.030000000000000027,-0.5400000000000027,6.881999999999998,-6.862740000000002,-0.125,-12.697000000000003
724,2010,Villanova,2,32,64,Robert Morris,15,64,22.9,-2.6,0.923,0.426,33.157,10.542,113.54,100.862,1.138,1.013,89.439,7.912,5.5,-6.5,77.41935,67.64706,1,25.5,12.0,0.49700000000000005,81.52699999999999,22.614999999999995,9.772289999999998,0.125,12.678000000000011
725,2010,Kansas,1,32,32,Northern Iowa,9,16,31.4,17.5,0.97,0.886,33.083,18.366,115.923,106.921,1.168,1.066,85.29,12.129,11.7,3.7,94.11765,87.5,0,13.899999999999999,7.999999999999999,0.08399999999999996,73.161,14.716999999999999,6.617649999999998,0.10199999999999987,9.001999999999995
726,2010,Michigan St.,5,4,32,Maryland,4,32,19.5,21.5,0.901,0.914,28.984,30.926,108.383,111.617,1.088,1.115,87.758,75.457,3.5,3.3,75.0,73.33333,1,-2.0,0.20000000000000018,-0.013000000000000012,12.301000000000002,-1.9419999999999966,1.6666699999999963,-0.026999999999999913,-3.234000000000009
727,2010,Tennessee,6,8,32,Ohio,14,32,17.2,5.5,0.883,0.652,29.253,13.908,103.24,104.266,1.042,1.046,51.85,24.434,3.9,-7.8,75.75758,58.82353,1,11.7,11.7,0.23099999999999998,27.416,15.345,16.934050000000006,-0.0040000000000000036,-1.0260000000000105
728,2010,Georgia Tech,10,32,32,Ohio St.,2,16,18.4,24.7,0.893,0.94,33.163,30.606,102.079,113.734,1.024,1.136,83.706,77.427,1.3,5.7,63.63636,79.41176,0,-6.300000000000001,-4.4,-0.04699999999999993,6.278999999999996,2.556999999999995,-15.775399999999998,-0.11199999999999988,-11.655000000000001
729,2010,Syracuse,1,16,32,Gonzaga,8,32,26.9,17.3,0.953,0.875,28.835,22.1,114.239,110.661,1.14,1.103,56.087,51.509,7.5,2.5,87.5,80.64516,1,9.599999999999998,5.0,0.07799999999999996,4.578000000000003,6.734999999999999,6.854839999999996,0.03699999999999992,3.578000000000003
730,2010,Butler,5,2,32,Murray St.,13,32,18.6,11.6,0.895,0.791,20.638,9.836,108.722,112.056,1.083,1.124,31.589,12.64,4.5,0.0,87.5,87.5,1,7.000000000000002,4.5,0.10399999999999998,18.948999999999998,10.802000000000001,0.0,-0.04100000000000015,-3.334000000000003
731,2010,Xavier,6,16,32,Pittsburgh,3,32,19.6,17.7,0.897,0.883,27.451,29.605,110.624,106.642,1.111,1.073,54.813,68.381,2.8,3.6,75.0,75.0,1,1.9000000000000021,-0.8000000000000003,0.014000000000000012,-13.567999999999998,-2.154,0.0,0.038000000000000034,3.9819999999999993
732,2010,BYU,7,32,32,Kansas St.,2,8,23.9,25.4,0.934,0.946,21.607,35.3,115.54,109.484,1.162,1.1,27.091,43.295,4.0,6.8,84.84848,78.125,0,-1.5,-2.8,-0.0119999999999999,-16.204,-13.692999999999998,6.723479999999995,0.06199999999999983,6.056000000000012
733,2010,Kentucky,1,8,32,Wake Forest,9,32,24.9,15.1,0.945,0.853,24.373,30.998,111.703,100.586,1.12,1.014,90.246,78.599,8.6,1.0,94.11765,65.51724,1,9.799999999999999,7.6,0.09199999999999997,11.646999999999991,-6.625,28.600409999999997,0.1060000000000001,11.117000000000004
